,Date,User,text
1191,2022-09-21 12:31:04+00:00,kalakar_khiladi,"#moonlighting is wrong and unethical but getting your employees to work over 8 hours a day upto even 14 hours with bare minimum salary is ethical and right.

#Wipro #Infosys #TCS"
1192,2022-09-21 12:26:55+00:00,timesofindia,"#Wipro found 300 staff working with rivals at same time; stand by my comment on moonlighting: #RishadPremji 

https://t.co/dMzFjeCQiG https://t.co/a3daQTSwzU"
1193,2022-09-21 12:15:00+00:00,editorji,"The issue of moonlighting by tech professionals has ignited a fresh debate with polarising opinions within the industry. 

#Wipro #moonlighting 
https://t.co/BamjhprrEo"
1194,2022-09-21 12:11:26+00:00,me_poohrwaah,"Wasn't gaslighting enough that now moonlighting is also making rounds...

#Wipro
#Infosys"
1195,2022-09-21 12:07:49+00:00,Rohan_415,"Moonlighting ke bahane layoff kar deta hoon kisi ko pata bhi nahi chalega🥲

- Nothing just what Wipro thought.

Reference: Wipro Fires 300 employees in the name of moonlight policy.

#Wipro"
1196,2022-09-21 12:02:24+00:00,aanandmadhav,"Is this the end of side hustle culture?
#moonlighting #infosys #hustle #startup https://t.co/FoPqnriqqr"
1197,2022-09-21 11:59:51+00:00,SBinjrajka,"Moonlighting: Rishad Premji says 300 #Wipro employees were found working for competitors

 #Employees #IT"
1198,2022-09-21 11:55:49+00:00,indiacom,"No Twin-Timing! #Wipro swings into action 

#Moonlighting

https://t.co/h093cMxIxp"
1199,2022-09-21 11:55:04+00:00,fpjindia,"Wipro fired 300 employees after finding out that they were working with one of its competitors at the same time.

https://t.co/SIICIKdhLr

#Wipro #Indian #India #Company #Jobs #Work #Competition #Job #Business #IndiaNews #Loyalty #News #BreakingNews #Breaking https://t.co/Xo5NIDEAlB"
1200,2022-09-21 11:48:54+00:00,Alok_Says,"What do you think about ""MOONLIGHTING"" in startup Employee?

*FYI: Today, #Wipro (Corporate) fired 300 employees for #moonlighting."
1201,2022-09-21 11:45:37+00:00,MarathiRojgar,"#Wipro had fired its 300 employees after finding out that they were working with one of its competitors at the same time 👏👏

https://t.co/5lp2XsB7Tc"
1202,2022-09-21 11:30:16+00:00,viswaram,"#moonlighting doesnt mean you work A in the day time and A's competitor in the night time

#wipro did the right thing to serve notice"
1203,2022-09-21 11:12:33+00:00,moneycontrolcom,"“If you actually look at the definition of Moonlighting, it is having a second job secretively…I'm all about transparency"", said Wirpo Chariman Rishad Premji.

Read more 👇
https://t.co/FbfVYD66hK

#Moonlighting  #RishadPremji #Wipro"
1204,2022-09-21 10:57:07+00:00,svkramesh69,"There has to be reason for this . 
First reason is money and balance to be found out . #moonlighting #wipro #unsatisfiedemployees #hustle #hunger"
1205,2022-09-21 10:49:20+00:00,manoj_rammohan,"#Wipro fires 300 staff members found to be #moonlighting for competitors

https://t.co/gRFYg2cJN5

 Download Economic Times App to stay updated with Business News - https://t.co/SRGiatkRDW https://t.co/WobboPKLPR"
1206,2022-09-21 10:27:14+00:00,FinancialXpress,"The issue of '#moonlighting' has emerged as a big talking point after the #Wipro chairman flagged the issue

https://t.co/p7j9iERUux"
1207,2022-09-21 10:26:06+00:00,bsindia,"Wipro Chairman Rishad Premji said the company had found its 300 employees worked with one of its competitors at the same time, and added that action was taken in such cases by terminating their services.

#Wipro #Moonlighting #rishadPremji

https://t.co/dw49Jq8F2N"
1208,2022-09-21 10:12:38+00:00,anish_nanda,#Wipro fires 300 staff members found to be #moonlighting for competitors https://t.co/VDvImI1H38 via @economictimes
1209,2022-09-21 10:03:09+00:00,thenewsdrum,"#Moonlighting: #Wipro found 300 #staff working with rivals at same time; stand by my comment on moonlighting: Rishad Premji

#employees #sidejob #integrity #violation @Wipro 
https://t.co/YQlLi03DOS"
1210,2022-09-21 07:40:09+00:00,CoachCommonSens,"There is a lot of discussion going on about moonlighting.

What is your opinion?

#Moonlighting #Employees #Employer #Employment #Rules #Fairness #Progressive #TCS #Wipro #Leadership #Respect #Trust #EmployeeWellness #Coach

#CommonSenseCoach https://t.co/CywTL9YEJL"
1211,2022-09-21 05:00:27+00:00,jais_george,Employees should work for one firm to build employer’s trust: Infosys cofounder #KrisGopalakrishnan #Moonlighting #GlobalFintechFest #TataConsultancyServices #Tcs #Infosys #Ibm #TataConsultancyServices #TechMahindra #Infosys #Wipro #Tcs #InfosysCofounder  https://t.co/JJT9a21BLZ
1212,2022-09-20 16:36:56+00:00,MarathiRojgar,"At #Infosys , one of the bellwethers of the sector, annualized attrition rate rose to a record high of 28.4 percent in the June quarter suggesting that the company lost one in every four employees over the previous 12 months."
1213,2022-09-20 14:17:05+00:00,dellyranksindia,"Winzo sues Google over Play Store pilot; Infy cofounder weighs in on moonlighting #DelhiHighCourt #empower #globalfintechfest #google #Infosys #krisgopalakrishnan #PlayStore #TataConsultancyServices #TCS #techmahindra #trinity #winzosuesgoogle #Wipro ...
https://t.co/jpWJ278PGF"
1214,2022-09-20 12:30:59+00:00,bsindia,"Working for more than one company at the same time doesn’t build trust and ""new generations"" must realise this, said Kris Gopalakrishnan, co-founder of Infosys.

@shivaniAshinde reports

#Moonlighting #Infosys

https://t.co/YfZOMmFJ2q"
1215,2022-09-20 06:40:00+00:00,thenewsminute,"Moonlighting: Can IT companies tell their employees not to take up other jobs?, writes @Jahnavi_R @ParasaRajeswari 

#IThub #siliconvalley, #moonlighting #infosys #softwareengineers 

https://t.co/vEtrcQspmR"
1216,2022-09-20 06:31:59+00:00,Sanghchint,"@AlishaJain01 13&amp;4 fall under moonlighting
Shall be made explicitly illegal to pursue going by current trend by trendsetters #infosys"
1217,2022-09-20 05:00:14+00:00,ValueMulticaps,"Attrition Rates of Selected #IT Companies in #Q4FY22

Telegram: https://t.co/vBNE3Jr2hh

#ValueMulticaps #StockMarketindia #StockMarket #stocks #ZENTEC #Infosys #CYIENT #Persistent #Wipro #TECHM #hcltech #TCS #LTTS #TATAELXSI
#lt #whatsappForward https://t.co/UEiSkaZORY"
1218,2022-09-19 07:58:26+00:00,indirabalaji,"Why rant at #moonlighting? Why not make it acceptable? If the #techie is willing to work two shifts across two companies, with no conflict of interest, why stop them? 
#TheFederal #TheFederalOpinion #Infosys #TechMahindra #DualJobs

https://t.co/WhnWFpSHLB"
1219,2022-09-19 03:15:23+00:00,MikeScottInd,"Dear #Infosys and #Wipro, please match your hike to atleast the annual inflation and then expect your employees not to engage in #moonlighting"
1220,2022-09-18 13:30:03+00:00,assetyogi,"Why do #Infosys and #Wipro Call it Cheating?

Moonlighting means taking up a job apart from one's regular job. While some do it for extra money, others do it to gain more experience, while there are also those who do it to pursue their interests.
.
.
#business #moonlighting https://t.co/OMtzKwwDoI"
1221,2022-09-18 13:04:03+00:00,Himmu_S03,"The IT sector like @Wipro @Infosys @hcltech @TCS etc. in India is facing several difficulties, including high attrition and moonlighting. This has resulted in thinner margins

#indiait #wipro #tcs #infosec #attritionrate #moonlighting #wiprohiring"
1222,2022-09-18 11:00:01+00:00,moneycontrolcom,"#ICYMI | Despite its recent popularity, moonlighting is not a recent phenomenon. It has existed in multiple forms and is likely to continue to do so.

Read here 👇

https://t.co/VOKMuOln8p

#Moonlighting #Infosys #Wipro"
1223,2022-09-18 10:31:05+00:00,nptelindia,"Moonlighting is good🤯... Yes you heard it right!! Like if you agree 👍

This has been the talk of the town! 
#Infosys #wipro and other leading companies have been telling that moonlighting is bad.. 🤔

But we say #moonlighting is good ... Good for students..

#VishwaGuruBharat https://t.co/X6lYZ7nMHf"
1224,2022-09-18 07:17:27+00:00,moonspotting,"A whole new meaning to #moonlighting  ...dealing in multiple types of jalis/nets.
#infosys #wipro might approve ; ) https://t.co/53b1Tg3mdW"
1225,2022-09-17 12:44:42+00:00,gulf_news,"#Moonlighting: What is it and why are companies in India warning employees against it
#IBM, #Infosys, #Wipro are among tech giants who have expressly issued warnings for employees

https://t.co/T5Csv0DuO6"
1226,2022-09-17 07:58:16+00:00,moneycontrolcom,"#ICYMI | Infosys warned its employees against moonlighting. In an email, the company clarified that the practice could lead to termination.

Know more about moonlighting 👇
https://t.co/kN87O1mZMA

#Infosys #Moonlighting #Jobs #Employees"
1227,2022-09-17 07:19:38+00:00,reactbitcoin,Companies are not happy if their employee works for other companies during out of office hours but they insist their employee to support two different projects at the same time..isn't it simply cheating their clients #moonlighting #Infosys #Wipro #RRRForOscars
1228,2022-09-17 05:00:29+00:00,jais_george,To moonlight a blight or alright? Startups split on their opinions #Moonlighting #Cashkaro #StartupFounders #StartupSector #Upgrad #Eruditus #Nykaa #Bankbazaar #Homelane #TechMahindra #Infosys #Wipro #Nykaa  https://t.co/SCtzJZmvav
1229,2022-09-17 05:00:01+00:00,Money9Live,"IT industry echoes against #moonlighting..
Facebook #Meta backs Indian startups… 
 
Watch #Companynama English today at 9:30pm only on Money9

Download #Money9 App- https://t.co/0Pu6MI5HeH

#Infosys #Byjus #Indigo 
@SreshthaTiwari @sandeepgrover09 @journoshubh @anshuman1tiwari https://t.co/fTorBoh85W"
1230,2022-09-17 03:15:39+00:00,dellyranksindia,"To moonlight a blight or alright? Startup split on their opinions #Bankbazaar #Eruditus #Homelane #Infosys #moonlighting #nobroker #Nykaa #scaler #startupfounders #startupsector #techmahindra #upgrad #Wipro https://t.co/XiZSc4CiKI
https://t.co/if7l4J5HLn"
1231,2022-09-16 19:30:37+00:00,myselfshubhendu,"This is @peakbengaluru  moment.

Only a few can feel this. 

#startup
#peakbengaluru 
#moonlighting 
#Infosys 
#startups https://t.co/qmfuFPAqW5"
1232,2022-09-16 14:54:31+00:00,erehwon2077,"According to #infosys doing everything in your powers to provide for your family, is ""cheating"" and you can get fired for it.
https://t.co/WOhWZ29JGB
https://t.co/CTtnMUM9gd"
1233,2022-09-16 14:32:26+00:00,malinibhupta,"Time India’s IT Cos wake up and look at their people practices before threatening them. Employee disengagement is now new for BIG IT. Newsletter September 16, 2022 news and stories from India on Business Insider India #moonlighting #Wipro #Infosys  https://t.co/OQkVr8Swmw"
1234,2022-09-16 12:50:04+00:00,SomMarketer,"Moonlighting is Prohibited and Could Result in Termination, According to the Infosys

Read here - https://t.co/FxejZUHm9s

#infosys #moonlighting #termination #result #trendingnow #trendingnews #latestnews #topnews #sommarketer"
1235,2022-09-16 09:29:16+00:00,rishabhpbhatt,"We should Compare the wage growth of senior management with that of #freshers to see the disparity.between 2012 and 2022 the salary of the CEO #Infosys grew from ₹80 lakh to₹79.75 crore, while that of freshers rose from₹2.75 lakh to ₹3.6 lakh.
#moonlighting how is it illegal? https://t.co/XAUnwMgAvb"
1236,2022-09-16 07:31:32+00:00,reactbitcoin,"I need take my Manager's Wife on Honeymoon. So I do
#moonlighting 
#Infosys and #Wipro, this big IT company’s MD says moonlighting not ethical #infosys"
1237,2022-09-16 04:57:04+00:00,BiIndia,#Moonlighting has become a hot topic ever since #Wipro’s Executive Chairman Rishad Premji called it “plain and simple cheating”. Many industry captains have jumped onto the bandwagon to share their views liberally on the subject matter and most of them are against it. https://t.co/LcHUH214lC
1238,2022-09-16 03:30:13+00:00,jais_george,Read Infosys HR's 'warning' letter to employees on moonlighting #Infosys #RishadPremji #TerminationOfEmployment #Wipro #DualEmployment #Moonlighting  https://t.co/2dBSzIXD4U
1239,2022-09-15 18:14:48+00:00,H4ck_3R5,"#Microsoft Warns Of A Subgroup Of The Iranian Threat Actor Phosphorus (DEV-0270) That Has Been Conducting #ransomware Attacks As A ""Form Of Moonlighting"" For Personal Gain 🖤 #Infosys https://t.co/oXI76vAAIv"
1240,2022-09-15 16:43:06+00:00,dellyranksindia,"'It's cheating, not allowed,' tech giants join hands against Moonlighting #IBM #Infosys #moonlighting #RishadPremji #TataConsultancyServices #TCS #techgiants #Wipro https://t.co/iCzL9Dkhpr
https://t.co/iFZMij8Peu"
1241,2022-09-15 16:33:46+00:00,NITESenate,"Salary of freshers in IT Sector is stagnant from a decade whereas CEOs salaries has increased by more than 100%. @sansad_tv
#ITEmployees #StrongerTogether #UnitedWeWin #StandAsOne #JoinNITES #JusticeforEmployee #InformationTechnology #Moonlighting #Infosys https://t.co/4KunrEy43o"
1242,2022-09-15 16:08:12+00:00,inteachings,"#moonlighting do job at 1 place,  get jobs in another places and make work done by unemployed people both get paid #software #workfromhome #itsector #Hyderabad #Mumbai #Bangalore #pune #infosys #ibm #tcs #hcl #techmahindra #wipro #cognizant"
1243,2022-09-15 13:01:39+00:00,VDParashuram,"@htTweets #Infosys #ibm #wipro #moonlighting  your employees your rules but only during your work hours , outside of work they are free to do anything of their passion and no contract can limit this , reality is heaps of ground level IT workers burn 12+ hours a day for no overtime"
1244,2022-09-15 12:52:48+00:00,MarketricksMait,"Moonlighting, in usual parlance, means taking up a job apart from one's regular 9 to 5 job. 
Meanwhile , Infosys employees : 
#moonlighting #infosys #delhi https://t.co/TId9iLQ7dQ"
1245,2022-09-15 11:51:06+00:00,shivamsingh2559,"Is Moonlighting an unethical? Or is it a way of showing dissatisfaction over a current job and working for another firm silently without disclosing the details to the former employer?
.
.
#Infosys #ITJobs  
#TCS 
#Wipro https://t.co/hyOoZ49Fl1"
1246,2022-09-15 10:30:13+00:00,jais_george,Moonlighting not ethical: IBM India MD backs Wipro #Ibm #India #Wipro #SandipPatel #Mumbai  https://t.co/73RO3LntTB
1247,2022-09-15 08:22:57+00:00,reactbitcoin,"#moonlighting is bad!! Why not FAT CEO PAckage BAD?? Sick Mindset!
Paying PEANUTS is bad.
 Working &gt; 8 Hours is SICK.
Making more money becomes hard for techies as after #Infosys and #Wipro, this big IT company’s MD says moonlighting not ethical #infosys"
1248,2022-09-15 08:12:44+00:00,reactbitcoin,"@dna #moonlighting is bad! Why not FAT CEO PAckage BAD?? Sick Mindset!
Paying PEANUTS is bad.
 Working &gt; 8 Hours is SICK.
Making more money becomes hard for techies as after #Infosys and #Wipro, this big IT company’s MD says moonlighting not ethical #infosys"
1249,2022-09-15 08:12:27+00:00,reactbitcoin,"@htTweets #moonlighting is bad! Why not FAT CEO PAckage BAD?? Sick Mindset!
Paying PEANUTS is bad.
 Working &gt; 8 Hours is SICK.
Making more money becomes hard for techies as after #Infosys and #Wipro, this big IT company’s MD says moonlighting not ethical #infosys"
1250,2022-09-15 08:11:55+00:00,reactbitcoin,"#moonlighting is bad! Why not FAT CEO PAckage BAD?? Sick Mindset!
Paying PEANUTS is bad.
 Working &gt; 8 Hours is SICK.
Making more money becomes hard for techies as after #Infosys and #Wipro, this big IT company’s MD says moonlighting not ethical #infosys"
1251,2022-09-15 07:30:00+00:00,gadgetsnow,"Read Infosys HR's 'warning' letter to employees on moonlighting #Infosys #Wipro

https://t.co/9sd9u8nZas"
1252,2022-09-15 06:04:03+00:00,ETNOWlive,"Making more money becomes hard for techies as after #Infosys and #Wipro, this big IT company’s MD says moonlighting not ethical

#money @Infosys @Wipro #stockstowatch 
https://t.co/lOSBUbbn7e"
1253,2022-09-15 05:35:59+00:00,insightssuccess,"IT Companies Tightening ‘Single Employment’ Work Models

Read more: https://t.co/F7WtTgmoIP

#LatestNews #indianews #dailynews #itcompany #moonlighting #Wipro #newstoday #LatestNewsUpdates https://t.co/xIdffTuDAr"
1254,2022-09-15 05:33:52+00:00,upnews_online,"Infosys came forward against moonlighting, said - violators can be terminated.https://t.co/ItHYPsvemY

#moonlighting #infosys #Wipro #BreakingNews #technews #infosysbanmoonlighting https://t.co/OO5Exe1AaT"
1255,2022-09-15 03:16:28+00:00,iamKLVR,"#IBM,#Infosys, and #Wipro have not welcomed #moonlighting where #Swiggy does...
Tech companies asked to sign an agreement with employees against moonlighting now...
https://t.co/BmJ5LPeZOp https://t.co/EhRA2g4Zbl"
1256,2022-09-15 02:48:30+00:00,dna,"#IBM joins #Wipro, #Infosys on moonlighting, calls it unethical practice

https://t.co/IUxmqFuEW1"
1257,2022-09-14 21:20:37+00:00,chetans20367170,@Infosys Making employees to work after working hours and making employees to work on the weekends is not moonlighting 🤫 #moonlighting #Infosys
1258,2022-09-14 20:39:00+00:00,IndiaToday,"“No Double Lives”, “dual employment is not permitted”. This was in an email by Infosys where it warned employees against moonlighting and how violations may lead to termination. Let’s break down this business buzzword.
#NewsMo #Moonlighting #Infosys #Employees | @PoojaShali #RE https://t.co/bHZKaJIWI3"
1259,2022-09-14 18:04:05+00:00,investor_sr33,"Wipro and infosys moonlighting with bbmp .
@RishadPremji 
#wipro #Infosys #bbmp #bangalorerains https://t.co/DBsTRpyV6i"
1260,2022-09-14 17:31:13+00:00,PankajPrashar71,Companies are not happy if their employee work for other companies during out of office hours but they insist their employees to support two projects at same time... Isn't it simply cheating #moonlighting #Wipro #infosys
1261,2022-09-14 17:01:23+00:00,TrustScore_1,"#infosys #wipro #ibm #tcs are warning it’s employees against Moonlighting.
Next steps , they will take away WFH to ensure no moonlighting happens."
1262,2022-09-14 16:56:39+00:00,inteachings,"#dueljobs #moonlighting stopped by strict wfo, every has to come 6 days weak for at least 2-3 months #Hyderabad #Mumbai #Infosys #delhi #tcs #ibm #POLARIS #cognizant #deloitte #Techmahindra #WorkFromHome"
1263,2022-09-14 16:52:36+00:00,OhoMemes,"Lol, #Infosys run by incompetent sadists who exploit Indian Youngsters with underpaid salary but CEO earns 71 Crores per year! Their attrition will increase from 28.4% to 35%. Narayana Murthy family will face the karma for ruining Indian employees career."
1264,2022-09-14 16:33:47+00:00,Samudra47466586,#Infosys Ask the employees to submit copy of their ITRs to check moonlighting.
1265,2022-09-14 16:31:07+00:00,bsindia,"After #Wipro chairman &amp; #Infosys spoke against #moonlighting, a senior executive of IBM India has called the practice unethical. Sandip Patel, MD of IBM India, said the company’s position is exactly what industry leaders had said.

@shivaniAshinde reports

https://t.co/yM6wkLnRAg"
1266,2022-09-14 16:07:20+00:00,harishcpm,"'No two-timing, no moonlighting’ and ‘No double lives’, #Infosys and #Wipro."
1267,2022-09-14 15:55:54+00:00,IndiaToday,"“No Double Lives”, “dual employment is not permitted”. This was in an email by Infosys where it warned employees against moonlighting and how violations may lead to termination. Let’s break down this business buzzword.

#NewsMo #Moonlighting #Infosys #Employees | @PoojaShali https://t.co/wbwZ4z5xvn"
1268,2022-09-14 15:52:02+00:00,madanneelapu,The entire #opensource software that #Infosys or any other tech co uses to develop and deliver their products and services is essentially a result of software devs #moonlighting in their free time.
1269,2022-09-14 15:35:02+00:00,analyticsinme,"Moonlighting will Make you Jobless! Wipro and Infosys warns 
https://t.co/S1Rmg80dbN 
#Infosys #Wipro #IT #Moonlighting #Email #AI #AINews #AnalyticsInsight #AnalyticsInsightMagazine https://t.co/bwXfu9rBsW"
1270,2022-09-14 14:08:39+00:00,ardorcomm,"Infosys cautions employees against moonlighting
-By ArdorComm News Network

https://t.co/KnircXNegT

#Infosys #cautions #employees #moonlighting https://t.co/0S4UClCU9G"
1271,2022-09-14 13:21:47+00:00,DesiMakad,"Along with #tcs #Infosys and #cts ... #Congress is also facing high attrition.
Sigh!!"
1272,2022-09-14 13:16:02+00:00,CNBCTV18News,"IT companies like #Infosys, Wipro, IBM express concern over #moonlighting. IBM India's @SandipPatel_In &amp; Wipro's @RishadPremji call it 'cheating'. Is the extra moolah worth it? https://t.co/2oyeoAUkcV"
1273,2022-09-14 13:15:59+00:00,moneycontrolcom,"IBM India’s managing director Sandip Patel today echoed the sentiments of #Wipro chairman #RishadPremji on #moonlighting, calling the practice ""not ethically right"".

Read at 👇
https://t.co/ejv2yAW1sw

By @debanganaghosh4 | #SandipPatel"
1274,2022-09-14 13:00:09+00:00,jais_george,IBM India joins chorus on moonlighting; calls it unethical #Ibm #Tech #MarutiSuzuki #Airtel #Industry #Wipro #IBMCloud  https://t.co/6gb0y7Qvav
1275,2022-09-14 13:00:07+00:00,ETTelecom,IBM India joins chorus on moonlighting; calls it unethical #Ibm #Tech #MarutiSuzuki #Airtel #Industry #Wipro #IBMCloud  https://t.co/b3TNQO3aEm
1276,2022-09-14 12:42:31+00:00,tsg_sportsgrail,Moonlighting Policy Meaning In Job And IT Industry Explained #moonlightning #it #industry #infosys #itindustry #job #policy https://t.co/tkRt0YGxh7
1277,2022-09-14 12:42:23+00:00,gautamkapoor54,Moonlighting Policy Meaning In Job And IT Industry Explained #moonlightning #it #industry #infosys #itindustry #job #policy https://t.co/vlllrprXeI
1278,2022-09-14 12:38:48+00:00,tamilmarxorg,"“No two-timing — no moonlighting!” India’s second largest IT services company said in a strong and firm message to employees on September 12.

Put simply, moonlighting refers to employees taking up side gigs to work on more than one job at a time. 1/3 #Infosys #it #employment https://t.co/LALi5JGues"
1279,2022-09-14 12:38:31+00:00,ZeeNewsEnglish,"After Infosys and Wipro, now #IBM says employees doing two jobs may land in trouble 

#Infosys #Wipro #moonlighting  

Read on: https://t.co/qFw6LuwpK4 https://t.co/aJej4Tc5wv"
1280,2022-09-14 12:19:57+00:00,JaanoJunction,"Infosys Warning to Employees; Could Lead to Termination If Moonlighting

Read the full story here: https://t.co/lkNO4Ig4oe

#JaanoJunction #Infosys #Moonlighting #NoDualJobs #CompanyCodeofConduct #Rules #Wipro #DualJobs #BusinessNews #LatestNews #ExploreMore https://t.co/RDHfpMnayQ"
1281,2022-09-14 12:08:27+00:00,borderlessmind,"#Freelancers and Full time employees are not in the same boat anymore! Following the Footprints of #Wipro, #Infosys also opposed #moonlighting, says any violation may lead to disciplinary action against employees. Read the detailed update here!
#itjobs
https://t.co/Z6qvnG8naP"
1282,2022-09-14 11:46:05+00:00,dellyranksindia,"IBM India terms moonlighting ‘unethical practice’ #IBM #ibmindia #ITsectorindia #moonlighting #Wipro https://t.co/u2ek3vyG8e
https://t.co/aH4XiXvLhC"
1283,2022-09-14 11:35:17+00:00,Sanghchint,"Should #moonlighting be allowed ?
#Infosys #QuietQuitting #attrition #employeeturnover #twojobs #9to5 #wfh #remoteworking #wfo #hybridworking 

Context : Infosys warns employees to not indulge in moonlighting. Could be fired."
1284,2022-09-14 11:32:00+00:00,sapna4sure,"After #Wipro ,#Infosys too opposes moonlighting ,says any Violation may lead to disciplinary action against employees

#StocksToBuy #StockMarket #NiftyBank #nifty"
1285,2022-09-14 09:51:27+00:00,ipraveenpatil4,"Shame on #Infosys In the era of flexible working, banning employees of moonlighting…"
1286,2022-09-14 09:14:08+00:00,Newsman_ind,"No two timing or No moon lighting - Infosys warns employees

#Newsman #InstantNews #NewsChannel #NewsReport #TodayNews #LatestNews #dailyupdate #Worldnews #breakingnews #NewsHeadlines #Infosys #NoMoonlighting #NoTwoTiming #InfosysEmployees #Warning #WorkFromHome #Termination https://t.co/0pivg36cZn"
1287,2022-09-14 09:08:05+00:00,anubhav_jain__,"This is not the way to retain employees 

I understand the pain MNC's are going through due to the current attrition rate 

But they should understand that living in metro cities with the salary that they pay is peanuts 

#infosys #moonlighting https://t.co/yJYnGZiEvO"
1288,2022-09-14 08:39:20+00:00,sixftview,So wouldn’t a person who moonlightings actually have more work experience &amp; be better at working with different types of people? Want to give them a promotion instead of a warning? 😂 #moonlighting #Infosys
1289,2022-09-14 08:39:19+00:00,sixftview,Manage pressure at work &amp; at the side gig? That person has high stress tolerance #moonlighting #Infosys
1290,2022-09-14 08:39:18+00:00,sixftview,Work for 9hrs &amp; moonlight? They  an preach time management #moonlighting #Infosys #timemanagement
1291,2022-09-14 08:39:18+00:00,sixftview,Moonlighting in a hobby-work: Wouldn’t the person be more energised? #moonlighting #Infosys
1292,2022-09-14 08:39:17+00:00,sixftview,Moonlighting in a different skillset: Isn’t the person a more rounded employee? #moonlighting #Infosys
1293,2022-09-14 08:39:16+00:00,sixftview,Moonlighting in the same skill: Wouldn’t they be getting better at what the do? #moonlighting #Infosys #promotion
1294,2022-09-14 08:39:16+00:00,sixftview,Layoffs are often a company’s financial decision. Isn’t moonlighting an employee’s? So good money management? #moonlighting #Infosys #money
1295,2022-09-14 08:39:15+00:00,sixftview,Moonlighting for extra cash: How much has the IT entry &amp; mid level salary increased in the last decade? So inflation risk management? #moonlighting #Infosys
1296,2022-09-14 08:39:14+00:00,sixftview,"Is someone who moonlights actually better than someone who doesn’t ?
PS: Not dual employment &amp; not sharing confidential info  #moonlighting #Infosys"
1297,2022-09-14 08:36:27+00:00,kapilthukral_,"Putting a blanket ban on moonlighting is not justifiable #Infosys #Wipro #moonlighting #leadership #Human #life #layoffs #job

So my question to the management is, do they have a particular set of moonlighting that are still safe for the employees? 👇👇👇

https://t.co/ZnybhKjpXu https://t.co/tlXpQZyKyg"
1298,2022-09-14 07:31:04+00:00,moneycontrolcom,"""Remember - NO TWO-TIMING - NO MOONLIGHTING""

#Infosys warns employees #moonlighting could lead to termination, echoing #Wipro chairman Rishad Premji who had termed the practice as cheating.

Can moonlighting cost you your job? Find out 👇
https://t.co/CcYflV0gVT

#Jobs #Layoffs"
1299,2022-09-14 07:24:06+00:00,telugustop,Moonlighting not ethically right for full-time employees: IBM https://t.co/GkShriZqRg #cloud #Employees #ethically #IBM #Infosys
1300,2022-09-14 07:18:41+00:00,DailyO_,"What is #moonlighting and why is #Infosys firing people over it? @AkshIsPublished explains.

https://t.co/SZ9YovLd9Z"
1301,2022-09-14 07:17:48+00:00,palashind,"Do you support Moonlighting?

#poll #survey #HR #moonlighting #Infosys #twotiming #pollsurvey #midweek
https://t.co/lUQTPRUpPE"
1302,2022-09-14 06:53:07+00:00,tjp99521114,"@htTweets #infosys No wonder why attrition rate is higher in Infosys then any other IT sector. Infosys itself knows this communication will never stop moonlighting. Plus it's like challenging your own employees, they can just sit and stop working.High attrition and low productivity.kudos!"
1303,2022-09-14 06:23:30+00:00,indmorningbrief,"""No two timing"", #Infosys warns #moonlighting employees.

What's your take on moonlighting?

This and more in today's #Finbrief: https://t.co/iCF5cGHp2Q"
1304,2022-09-14 06:00:00+00:00,bqprime,"#Infosys shoots off stern missive to staff on moonlighting; no two-timing, it warns. 

Read: https://t.co/KEqhLNMGLH 

Here’s what @TVMohandasPai had to say about #moonlighting and cheating. https://t.co/BRMdd1pdx9"
1305,2022-09-14 05:18:18+00:00,Vocal_Abakash,"I mean why yaar🤦🏻‍♂️ Why does someone do a double job?  for money obviously! 
You won't pay much, and expect that they will be your slave for a low pay
भारत में फिर से दासप्रथा शुरू हो गया है क्या?
#moonlighting #infosys #slavepractice https://t.co/7x7ipXhHFw"
1306,2022-09-14 05:13:23+00:00,samtrader7,"Information technology giant #Infosys has warned its employees against #moonlighting, the practice of having second jobs after work hours.
#ITcompanies"
1307,2022-09-14 05:10:35+00:00,Rushabh_Shah777,"Read time: 40 sec.

🅿️Problems with employees #moonlighting and doing dual employment at #infosys -

(1/6)"
1308,2022-09-14 05:02:14+00:00,firstpost,"#Infosys has sent out an email to its employees warning them against #moonlighting, saying it could lead to termination. The practice of taking up a second job during or outside of office hours is on the rise in the #tech industry, especially with #WFH  https://t.co/sxzrcRApDQ"
1309,2022-09-14 05:01:01+00:00,T2T_News,"If you work in 2 companies at the same time, you will lose your job - Infosys warns employees..! #Bangalore | #Infosys | #InfosysEmployees | #Termination | #Moonlighting"
1310,2022-09-14 04:37:31+00:00,reetianand1,"What is ‘moonlighting’, the practice Infosys warned its employees against,#infosys #ytshortsindia #ytshorts #shorts #breaking_news #abpnews #currentnews #breaking #news #aajtak #ndtv #current_affairs #iti https://t.co/pnZURVU43O"
1311,2022-09-14 04:26:09+00:00,skbmithur,"@htTweets Is YouTube content creator are also called as #moonlighting, mainly from IT firm... #Infosys 🤔"
1312,2022-09-14 04:14:08+00:00,Research_in_out,"'NO MOONLIGHTING'   After Wipro, #Infosys too opposes moonlighting, says any violation may lead to disciplinary action against employees.  #NiftyBank https://t.co/rqZXUubcqA"
1313,2022-09-14 03:34:03+00:00,GoodReturnsIN,"#Infosys Shoots Off Stern Missive, To Staff On #Moonlighting; No Two-Timing, It Warns

https://t.co/DmpB0MJswj"
